,text,sentiment
613,airline trouble winter amp getting good customer service contact negotiate resolutions,1
614,logan boarding gong show due lax carry enforcement bins full coats room bags u need better system,0
615,thank,1
616,blackmailed paying extra return ticket nullified san francisco airport terrible service rep scam,0
617,email address reach long dm,1
618,disappointed u didnt honor credit given ur mistakes taking business elsewhere,0
619,ua still waiting supposed depart,0
620,credit last trip never came mail,0
621,ok months waiting hear airline gave quite bit days requested terrible service,0
622,process ever end still waiting reply since months pathetic customerservice,0
623,whats going website im flight booking problems three tickets today ive booted system umpteen times,0
624,get account number website says email unavailable,0
625,need book two one ways order fly unaccompanied minor,1
626,received bag last night still missing one,0
627,simonroesner youll need upgrade seats even economy plus like sitting concrete bench,0
628,pls help baby hannah get life saving surgeries requiresshe needs helppls donatert,1
629,bet wont honour like mine ey,1
630,nd flight also delayed pilots boarded sit scheduling,0
631,guess thats much ask huh,1
632,hard stay upset someone least try show remorse,0
633,way simple apology goes long way even hollow one obvious dont care wellbeing,0
634,isnt one time thing either shocking pattern repeated neglect disrespect,0
635,fingers crossed amp intact disappointed experience actually saying enjoyed using,0
636,incredibly easy fix would rather stay comfort zone get forced mine,0
637,july zero excuses outofdate system causes problems like,0
638,everyone around us sitting friends family members booked tickets october december bought,0
639,sure talking going nonstop flights sna sfo sfo ewr,0
640,im moving americanair united talk service,0
641,please good weekend,1
642,asked legitimate question systemwide vs localized problems got back unrelate flightd copypaste better,0
643,time call need skis go airport get faith united,0
644,see guys amazing one company continually makes mistakes yet fails held accountable error,0
645,tourist wonder super tides tide century french uk coasts,1
646,yeah sorry theres always problem united international reputation problems,0
647,yall probably work,1
648,maybe bbbnesdksia would care hear went whoever listens issues caused,0
649,wonder sharing fb insta would produce number characters really limits story telling,0
650,youre telling number call left airport negligent pilot staff,0
651,could email resent doesnt appear arrived,0
652,yes please trying get pop newark,1
653,follow order dmcome,0
654,united coupon make broken entertainment system hour flight seriously ridiculousness learncustomerservice,0
655,didnt drop bag overnight amp im leaving week supposed hold bag,0
656,dm details still response book today,0
657,know probably way get cheaper airfare ticket flight leaving hours,1
658,someone please explain process happens property found plane passengers leave heathrow,1
659,able dm confirmation number,0
660,ive sent message let know got im twitterliterate also really going stuck hrs,0
661,unhappy response complaint emailed nd feb ref awful customer service,0
662,dm work,1
663,private jet would cool work ill try,2
664,given option using united travelbank recent flight booking problems help using recouping funds thanks,0
665,common keep paper work ready dont delay flightsand meetings choosechicago,0
666,yulord,1
667,yep thats correct got email flight cancelled flightled doesnt matter flight atl delayed thx,0
668,k problem getting fll iah sent dm making connection please let know,0
669,done done,1
670,thanks sent,2
671,im grounded montreal ua missing connection ua st louis helpdo private jet,0
672,im frustrated nervous,0
673,ones make difficult,0
674,im child im someone issue flying prepares ahead time reduce distress caused planes,0
675,get cancelled flightled hours take,0
676,always happens guys makes traveling incredibly stressful uncomfortable good business,0
677,someone severe anxiety one person help isnt next,0
678,im seeking go client bc u cant get need refund filled form confident works past indication,0
679,response united bot seems improvement could easily attained st class service really worth,1
680,unrivalled access california flights us uk airports nonstop onestop connections yearround,2
681,booked award tix thaiairways im seeing conf united flight booking problems get get thai,1
682,luckily made flights time disappointed lack communication,0
683,checking see flight atlord got cancelled flighted,0
684,service far horrid wanted end trip high note guess thats option,0
685,booked flight home months ago requested seats together fiance got middle seats unacceptable,0
686,guys horrible,0
687,thnx info,2
688,pay wifi international business ticket pennypincher,0
689,ok top things youve lost luggage could get worse unitedairlines,0
690,kudos cancelled flightling flights dfw morning united usually first panic,2
691,luggage broken youcouldntmakethis brokenwheel,0
692,flight dfw ord currently ontime see advisory dfw may affected weather,1
693,maybe one day youll one quoted,0
694,flight delayedno one remembered turn heat flight leaving ordseriously,0
695,another awesome new plane flight extremely nice captain steve connolly,2
696,speak real person get resolved politely efficiently,0
697,hadnt filed refund claim told charge dm disputed bank hence would like,0
698,bags make flight iad second day without clothes pretty inconvenient pretty curious unitedairlines,0
699,every united flight saipan guam adventure never know capeairs old plane operational,2
700,hence ive asking customer service phone number speak real person get sorted,0
701,bags leave washington yet would convenient seeing left day ago unitedairlines lostluggage,0
702,im flying st class one leg chicago long flight china still able use lounge chicago,1
703,according dms im owed refund please may provided contact number go bank file claim,0
704,hours ago need work bag make hotel time need go elsewhere,0
705,okay thank,1
706,ive filed claim way calling updates another way,1
707,pls properly train agents requested speak k customer service amp transferred dead end even open hr,0
708,thanks remembering load bag onto connecting flight oh wait forgot iceland fun clothes,0
709,thank cheese platter abundance entertainment options time flew,2
710,customer service atrocious disrupted travel plans lost luggage impossible talk human,0
711,terminal mia food open esp flights two hours early like recommended cant eat,0
712,ua flight im currently stuck portland missed ride hour delay getmartyhome,0
713,responded various requests contact numbers anyone know uk customer service number unitedairlines,0
714,looking getting bags lusaka,0
715,could update suitcase please online phone tracking told nothing told id back yesterday,0
716,thank trying two days set,2
717,last thing u guys shouldnt charging drinks transatlantic flight,0
718,lhr arrival lounge fail waited mins shower left find hotel u know many passengers u carry planning,0
719,luck finalizing reservation dmd information please let know else need want confirm asap thx,1
