,text,sentiment
713,wear lot white,0
714,always good idea,2
715,remember days wasnt big fan wesley really felt youngster dealing,1
716,getting nails done relaxing benji hours away,2
717,long hun head hurts,0
718,walmart playing hide seek,1
719,whatever mean,1
720,sudden im craving broccoli cheese soup really bad mouth watering envisioning bread bowl head,0
721,wish people would notice,2
722,test works fine tweetdeck cool eh,1
723,wish babe,2
724,morning rode behind guy bird cage containing plastic tyrannosaurus rex attached bicycle couldnt get photo,0
725,love summer oddly dont want school year end,2
726,lolz modestykix roxnow gals lined door,2
727,morning everone sing tuck turn light kept safe sound night,2
728,cant bothered working tomorrow,2
729,kittens cute grow n become cats,2
730,guess ol tom another mission impossible like trying prove innocence didnt get hugged,0
731,hey scared last night several bad nightmares,0
732,gawd people still remember preggers comment hate,0
733,oh tweetdeck malfunctioning il web fixd,0
734,heeeeey abandoned twitter momma dots,1
735,yeah freakin sucks,0
736,village may fayre bag packed ready bring back homemade goodies,1
737,followfriday cuz ive never added anyones followfriday either cuz hes got cool picture,2
738,sooo tell lost followerzzz,1
739,thanks reply course doesnt really explain googled found explanation,1
740,looking people,1
741,wishes would see eyes heart,2
742,awwww ive got photos cute bunnies,2
743,long day still mow lawn,0
744,shoot miles,1
745,long since talked let alone seen makes sad,0
746,happy mothers day mom,2
747,want cookies breakfast luckily im adult,2
748,mowing hate lawn,0
749,shouldnt reset doesnt work right first time something,1
750,yeah left cause pc cant run client anymore thought would new one,0
751,feeling bad profile pic,0
752,capones island days summer starting,1
753,movie sleep today good day hdff,2
754,planing going little ride mtb monday may tower,1
755,fiesta house mouth hit password,1
756,live version much better,1
757,theres pause button game life,1
758,thats black market material right friend,1
759,getting married vegas november elvis impersonator happy,2
760,tried join chat site would let sign,0
761,home,1
762,singing songs filming movies best,2
763,songs make want cry,0
764,driving u come across aggressive driving behaviour another driver u chase car tell driver drive,0
765,mediteranian kitchenoh well cant get right,1
766,whats wrong,1
767,totally awesome seeing rebooted crew nice,2
768,thats good know bet looks like,2
769,hahhahah really made laugh loudd ahahahahahahahahah fuunny,2
770,wish could get pregnant,2
771,im trying fix doesnt ahi dios mio u good lol,2
772,hiya missed,0
773,play,1
774,really sick,0
775,yay sundays maid came house clean,1
776,thx robban,2
777,thanks jk love ya death,2
778,going al need check one store hope find things im looking,2
779,geeze im wondering wrong people either need go run go sleep tomorrow fun day,1
780,parents busy making feel like realise ive got worse need see doctor sleep sucks,0
781,gnight jonathan tried stay really cant wait till ur timezone much easier,2
782,prom rated irritated going bed goodnight,0
783,look everyone im bad boy im ranked higher meghan mccain,1
784,rain wan na see hair hows everyone,1
785,ftrh ride home,1
786,english screwed overall percentage x xii probably adm tests happens,0
787,want chinese food really baaad,2
788,downloading songs,1
789,almost said grammer exist either grunt stopped,1
790,youre gon na take good care little baby hes gon na strong boy thats sure,2
791,ha lem know find tho suspect lot complaints peaceful night friend,2
792,seeing shane dawson videos,1
793,sad face,0
794,aaaaahhhh friday funeral,0
795,already misses,0
796,lauralp ok thanks help hope respond sooner later thanks,2
797,commish days atl fam saw updates net website looks awesome,2
798,awww sucks also finish uni totally mini housewarming yes work around schedule lol,0
799,famous daves mom hungry,1
800,would vote miley live ireland youll fine good luck slnbye irish sorcha xxxx,2
801,home nite sleeping pull bed maggie wishing durden got find apt,1
802,ohsummer beginsyay fighting crying stress started kidsits hrs since got,0
803,feel deflated doggy,0
804,sad young love coming end sooo cute together,1
805,omg really sowwy ill p tired morning p lol,0
806,owww back pain hm walmart could get cupcakes,0
807,cant believe guys gon na stay one day rio de janeiro,1
808,making boyfriend look different hes cute matter,2
809,lol thx,2
810,working tonight,1
811,well go peace corps prospects,2
812,rmbr time torned night sentosa one didnt spit unknown facts abt,1
813,good idea ill remove old receipts tissue paper nonsense take pic,2
814,whatever,1
815,wango tango good night,1
816,im best financial situation moment im beyond broke money spend soon earn atm,0
817,hello totally go biggest shopping center europe go shopping together,1
818,fixing openbox theme little,1
819,selling laptop cheap anyones interested toshiba gig ram,1
820,recent experience anything go fear might going indian food good people good,0
821,wish wasnt bummed kinda,2
822,hey mitchel live didnt get chance call,0
823,looking sunshine office window,1
824,back sore done jump last night,0
825,working,1
826,brides la mode pow wow first thing morning past weekends lovely wedding fresh mind pics soon,2
827,got paycheck april bonus b deposited day rest got ta wait til mon,1
828,nope way stop put wiv,1
829,recommend returning broken duck toy batteis came person giving may get mad trust,1
830,much substitute variation ate much oof,1
831,beautiful weather u sick baby tanapolis,2
832,oui mademoiselle barely turn around days without bumping one,1
833,flickr pics chester zoo danwtmoon posted photo welcome chester zoo jockey,1
834,woke watched jon kate plus eight tried pretend like still normail family,1
835,youre freak,1
836,dont even know lenaaa going clothes show,1
837,jane yay buti nagustuhan nyo isang bar lang enclosed ko sa mail test matutunaw hindi next time uli,1
838,memories,1
839,yep nothing worry,2
840,back work tomorrow whose idea go back saturday oh wait would mine fail,0
841,going start small like slowly higher stakes,1
842,make videoblog,1
843,reading evermore lynn viehl,1
844,wow storm power,2
845,getting phone back week yeeeewww,2
846,back school daily show amazing gon na watch later think xd,2
847,breez yer please good day,2
848,musicmonday epic song lights sounds yellowcard,1
849,hot cuppa coffee made milk fortified monins irish coffee syrup bliss,2
850,right im peeps hope fixes twitter mobile tweet race mtwitter days fail,2
851,anticipated meet tapan parikh apparently wont pass nairobi head straight mombasa,1
852,watching army wives always makes cry,0
853,productive day,2
854,rest peace adam glenn epps gone never forgotten week loud da air ya,1
855,got ta love summer,2
856,marking going ok far bs far relieved looks like future programmers class,1
857,alas normal night monday quiz night,1
858,anyone go photographing today managed get macro shots flowers blooming,1
859,buckley good morning sunny londonsounds like oxymoron happens true today hurrah,2
860,cool thatd fantastic,2
861,live stickamcomitstyleryo come chat,1
862,right like cape breton coal mines lessons learned,1
863,yes im quite rusty im hoping get back tune skills tim plays guitar threaten duets,0
864,hey everybody hah day cool got back walk dog omgosh send link please,2
865,srry im interesting right stayed til cause tummy hurt im pooped work,0
866,might enough money college,0
867,lol woow okay big deal,1
868,love leave laptop bed creates nice toasty spot,2
869,mean someone hit dog car laying,1
870,start tomorrow going book sam forgot,0
871,salt vinegar cheese onion make breathe smell lol,0
872,youre welcome added already,2
873,rose mornin missed dance time guess dance extra hard tomorrow,1
874,sorry hear dude probs thats much,0
875,discovered numpy arrays hold values type useful manipulating arrays numbers uncertainties,0
876,maybe take drinking feel massive hangover still yself today,0
877,downloaded tweet decklook saviness,1
878,today friday really hope read messages reply soon could reach phone go work,2
879,whatever know like hahahhah,2
880,oh fun weekend friends gone mother made family weekend,0
881,good morning twitterland happy monday,2
882,writing reports,1
883,thanks timmy turns strep high fever,2
884,oh nice something nice next week going madrid next weekend days,2
885,keeping chilled,2
886,beautiful day got first class,2
887,fabulous didnt get pic gmail acting fool sometimes u dm,2
888,yeah terrible cockatoos hardest live emotional good thing found though,1
889,sucks,0
890,yes,2
891,datti thanks sankar ur wishes,2
892,love waking thinking weekday realizing weekend,2
893,sorry bout cat,0
894,youre person joined penilewords,1
895,washed im clothing type xd woooo,2
896,miss u im still clubu knowwest coast,0
897,love love love pot psycology friday night treat,2
899,playing lighters fire matches grass,1
900,art would one awesome sauce,2
901,bucky ferret officially insulinoma daily prednisone interview pdoc today go back monday testing,1
902,ive never prague money itll first cities visit,2
903,coffee time,1
904,creepy first really grow like cried like baby tosh died,1
905,really son screw ill talk msn later k xox,0
906,didntbut wait good twenty minutes one good night though,2
907,always hope die see old ones makes sad,0
908,thanks alen seems submit community news error must prove,1
909,dont follow ruin twitter experience,0
910,blah car repairs almost dollars shopping around better deal,0
